,OkresCode,Okres,KrajCode,Kraj,OborPece,POCET,ID_obor_pece
76,CZ0100,Hlavní město Praha,CZ010,Hlavní město Praha,"Fyzioterapeut, Klinický psycholog, Nutriční terapeut, Ergoterapeut, Všeobecná sestra, Všeobecná sestra, Všeobecná sestra, paliativní medicína, paliativní medicína, dětská gastroenterologie a hepatologie, angiologie, praktické lékárenství, zubní lékařství, všeobecné praktické lékařství, vnitřní lékařství, vnitřní lékařství, vnitřní lékařství, rehabilitační a fyzikální medicína, rehabilitační a fyzikální medicína, radiologie a zobrazovací metody, psychiatrie, psychiatrie, ortopedie a traumatologie pohybového ústrojí, ortopedie a traumatologie pohybového ústrojí, neurologie, klinická biochemie, kardiologie, chirurgie, chirurgie, chirurgie, gynekologie a porodnictví, geriatrie, gastroenterologie, endokrinologie a diabetologie, dětské lékařství, dermatovenerologie, anesteziologie a intenzivní medicína, anesteziologie a intenzivní medicína, alergologie a klinická imunologie",1,229
77,CZ0100,Hlavní město Praha,CZ010,Hlavní město Praha,"Fyzioterapeut, Klinický psycholog, Nutriční terapeut, urogynekologie, dětská a dorostová psychiatrie, všeobecné praktické lékařství, vnitřní lékařství, urologie, revmatologie, praktické lékařství pro děti a dorost, pneumologie a ftizeologie, ortopedie a traumatologie pohybového ústrojí, neurologie, kardiologie, chirurgie, gynekologie a porodnictví, gastroenterologie, endokrinologie a diabetologie, dermatovenerologie, alergologie a klinická imunologie",1,234
78,CZ0100,Hlavní město Praha,CZ010,Hlavní město Praha,"Fyzioterapeut, Klinický psycholog, Nutriční terapeut, urogynekologie, urogynekologie, urogynekologie, urogynekologie, laboratorní a vyšetřovací metody ve zdravotnictví, vnitřní lékařství, plastická chirurgie, plastická chirurgie, ortopedie a traumatologie pohybového ústrojí, ortopedie a traumatologie pohybového ústrojí, ortopedie a traumatologie pohybového ústrojí, ortopedie a traumatologie pohybového ústrojí, chirurgie, chirurgie, chirurgie, chirurgie, chirurgie, gastroenterologie, gastroenterologie, endokrinologie a diabetologie, anesteziologie a intenzivní medicína, anesteziologie a intenzivní medicína, anesteziologie a intenzivní medicína",1,235
79,CZ0100,Hlavní město Praha,CZ010,Hlavní město Praha,"Fyzioterapeut, Klinický psycholog, Nutriční terapeut, všeobecné praktické lékařství, vnitřní lékařství, urologie, rehabilitační a fyzikální medicína, psychiatrie, praktické lékařství pro děti a dorost, pneumologie a ftizeologie, otorinolaryngologie a chirurgie hlavy a krku, ortopedie a traumatologie pohybového ústrojí, oftalmologie, neurologie, kardiologie, gynekologie a porodnictví, endokrinologie a diabetologie, dermatovenerologie, alergologie a klinická imunologie",1,236
80,CZ0100,Hlavní město Praha,CZ010,Hlavní město Praha,"Fyzioterapeut, Klinický psycholog, Všeobecná sestra",1,238
81,CZ0100,Hlavní město Praha,CZ010,Hlavní město Praha,"Fyzioterapeut, Klinický psycholog, medicína dlouhodobé péče, vnitřní lékařství, psychiatrie",1,244
82,CZ0100,Hlavní město Praha,CZ010,Hlavní město Praha,"Fyzioterapeut, Klinický psycholog, psychosomatika, dětská a dorostová psychiatrie, vnitřní lékařství, psychiatrie, chirurgie",1,246
83,CZ0100,Hlavní město Praha,CZ010,Hlavní město Praha,"Fyzioterapeut, Klinický psycholog, psychosomatika, rehabilitační a fyzikální medicína, psychiatrie",1,247
84,CZ0100,Hlavní město Praha,CZ010,Hlavní město Praha,"Fyzioterapeut, Klinický psycholog, rehabilitační a fyzikální medicína",1,249
85,CZ0100,Hlavní město Praha,CZ010,Hlavní město Praha,"Fyzioterapeut, Klinický psycholog, tělovýchovné lékařství, rehabilitační a fyzikální medicína",1,253
86,CZ0100,Hlavní město Praha,CZ010,Hlavní město Praha,"Fyzioterapeut, Nutriční terapeut",1,257
87,CZ0100,Hlavní město Praha,CZ010,Hlavní město Praha,"Fyzioterapeut, Nutriční terapeut, Ergoterapeut, praktické lékařství pro děti a dorost, ortopedie a traumatologie pohybového ústrojí",1,260
88,CZ0100,Hlavní město Praha,CZ010,Hlavní město Praha,"Fyzioterapeut, Nutriční terapeut, rehabilitační a fyzikální medicína",1,274
89,CZ0100,Hlavní město Praha,CZ010,Hlavní město Praha,"Fyzioterapeut, Nutriční terapeut, tělovýchovné lékařství, angiologie, rehabilitační a fyzikální medicína, ortopedie a traumatologie pohybového ústrojí, neurologie, kardiologie, cévní chirurgie",1,276
90,CZ0100,Hlavní město Praha,CZ010,Hlavní město Praha,"Fyzioterapeut, Nutriční terapeut, tělovýchovné lékařství, všeobecné praktické lékařství, rehabilitační a fyzikální medicína, psychiatrie, kardiologie",1,277
91,CZ0100,Hlavní město Praha,CZ010,Hlavní město Praha,"Fyzioterapeut, Nutriční terapeut, vnitřní lékařství, endokrinologie a diabetologie",1,278
92,CZ0100,Hlavní město Praha,CZ010,Hlavní město Praha,"Fyzioterapeut, Nutriční terapeut, vnitřní lékařství, rehabilitační a fyzikální medicína, neurologie",1,279
93,CZ0100,Hlavní město Praha,CZ010,Hlavní město Praha,"Fyzioterapeut, Všeobecná sestra",14,289
94,CZ0100,Hlavní město Praha,CZ010,Hlavní město Praha,"Fyzioterapeut, Všeobecná sestra, Všeobecná sestra",6,290
95,CZ0100,Hlavní město Praha,CZ010,Hlavní město Praha,"Fyzioterapeut, Všeobecná sestra, Všeobecná sestra, Všeobecná sestra, praktické lékárenství, rehabilitační a fyzikální medicína, radiologie a zobrazovací metody, ortopedie a traumatologie pohybového ústrojí",1,295
96,CZ0100,Hlavní město Praha,CZ010,Hlavní město Praha,"Fyzioterapeut, Všeobecná sestra, Všeobecná sestra, medicína dlouhodobé péče, praktické lékárenství, vnitřní lékařství, urologie, revmatologie, rehabilitační a fyzikální medicína, radiologie a zobrazovací metody, otorinolaryngologie a chirurgie hlavy a krku, neurologie, endokrinologie a diabetologie",1,296
97,CZ0100,Hlavní město Praha,CZ010,Hlavní město Praha,"Fyzioterapeut, Všeobecná sestra, medicína dlouhodobé péče, vnitřní lékařství, rehabilitační a fyzikální medicína, geriatrie",1,302
98,CZ0100,Hlavní město Praha,CZ010,Hlavní město Praha,"Fyzioterapeut, Všeobecná sestra, vnitřní lékařství, rehabilitační a fyzikální medicína",1,309
99,CZ0100,Hlavní město Praha,CZ010,Hlavní město Praha,"Fyzioterapeut, Všeobecná sestra, všeobecné praktické lékařství, praktické lékařství pro děti a dorost",1,313
100,CZ0100,Hlavní město Praha,CZ010,Hlavní město Praha,"Fyzioterapeut, Všeobecná sestra, všeobecné praktické lékařství, vnitřní lékařství, geriatrie, geriatrie, geriatrie",1,315
101,CZ0100,Hlavní město Praha,CZ010,Hlavní město Praha,"Fyzioterapeut, alergologie a klinická imunologie",1,321
102,CZ0100,Hlavní město Praha,CZ010,Hlavní město Praha,"Fyzioterapeut, algeziologie, všeobecné praktické lékařství, vnitřní lékařství, revmatologie, rehabilitační a fyzikální medicína, radiologie a zobrazovací metody, psychiatrie, pneumologie a ftizeologie, ortopedie a traumatologie pohybového ústrojí, neurologie, neurochirurgie, kardiologie, gastroenterologie, alergologie a klinická imunologie",1,329
103,CZ0100,Hlavní město Praha,CZ010,Hlavní město Praha,"Fyzioterapeut, angiologie, angiologie, radiologie a zobrazovací metody, kardiochirurgie, chirurgie, cévní chirurgie, cévní chirurgie",1,331
104,CZ0100,Hlavní město Praha,CZ010,Hlavní město Praha,"Fyzioterapeut, angiologie, praktické lékárenství, vnitřní lékařství, rehabilitační a fyzikální medicína, ortopedie a traumatologie pohybového ústrojí, neurologie",1,332
105,CZ0100,Hlavní město Praha,CZ010,Hlavní město Praha,"Fyzioterapeut, angiologie, vnitřní lékařství",1,334
106,CZ0100,Hlavní město Praha,CZ010,Hlavní město Praha,"Fyzioterapeut, angiologie, vnitřní lékařství, rehabilitační a fyzikální medicína, ortopedie a traumatologie pohybového ústrojí",1,335
107,CZ0100,Hlavní město Praha,CZ010,Hlavní město Praha,"Fyzioterapeut, angiologie, vnitřní lékařství, rehabilitační a fyzikální medicína, ortopedie a traumatologie pohybového ústrojí, neurologie",8,336
108,CZ0100,Hlavní město Praha,CZ010,Hlavní město Praha,"Fyzioterapeut, angiologie, vnitřní lékařství, rehabilitační a fyzikální medicína, ortopedie a traumatologie pohybového ústrojí, neurologie, chirurgie",2,337
109,CZ0100,Hlavní město Praha,CZ010,Hlavní město Praha,"Fyzioterapeut, angiologie, vnitřní lékařství, rehabilitační a fyzikální medicína, ortopedie a traumatologie pohybového ústrojí, neurologie, kardiologie",10,338
110,CZ0100,Hlavní město Praha,CZ010,Hlavní město Praha,"Fyzioterapeut, angiologie, vnitřní lékařství, revmatologie, rehabilitační a fyzikální medicína, radiologie a zobrazovací metody, ortopedie a traumatologie pohybového ústrojí, neurologie, kardiologie, alergologie a klinická imunologie",1,339
111,CZ0100,Hlavní město Praha,CZ010,Hlavní město Praha,"Fyzioterapeut, chirurgie",1,340
112,CZ0100,Hlavní město Praha,CZ010,Hlavní město Praha,"Fyzioterapeut, chirurgie, dermatovenerologie",1,341
113,CZ0100,Hlavní město Praha,CZ010,Hlavní město Praha,"Fyzioterapeut, dětská pneumologie, dětská kardiologie, pneumologie a ftizeologie",1,343
114,CZ0100,Hlavní město Praha,CZ010,Hlavní město Praha,"Fyzioterapeut, gynekologie a porodnictví",2,346
115,CZ0100,Hlavní město Praha,CZ010,Hlavní město Praha,"Fyzioterapeut, hematologie a transfúzní lékařství",1,347
116,CZ0100,Hlavní město Praha,CZ010,Hlavní město Praha,"Fyzioterapeut, kardiologie",1,350
117,CZ0100,Hlavní město Praha,CZ010,Hlavní město Praha,"Fyzioterapeut, klinická osteologie, všeobecné praktické lékařství, vnitřní lékařství, urologie, rehabilitační a fyzikální medicína, radiologie a zobrazovací metody, psychiatrie, praktické lékařství pro děti a dorost, pneumologie a ftizeologie, otorinolaryngologie a chirurgie hlavy a krku, ortopedie a traumatologie pohybového ústrojí, neurologie, nefrologie, kardiologie, chirurgie, gynekologie a porodnictví, gynekologie a porodnictví, endokrinologie a diabetologie, dermatovenerologie, anesteziologie a intenzivní medicína, alergologie a klinická imunologie",1,354
118,CZ0100,Hlavní město Praha,CZ010,Hlavní město Praha,"Fyzioterapeut, korektivní dermatologie, vnitřní lékařství, plastická chirurgie, otorinolaryngologie a chirurgie hlavy a krku, ortopedie a traumatologie pohybového ústrojí, neurologie, chirurgie, cévní chirurgie",1,355
119,CZ0100,Hlavní město Praha,CZ010,Hlavní město Praha,"Fyzioterapeut, medicína dlouhodobé péče",1,356
120,CZ0100,Hlavní město Praha,CZ010,Hlavní město Praha,"Fyzioterapeut, medicína dlouhodobé péče, medicína dlouhodobé péče, angiologie, praktické lékárenství, vnitřní lékařství, radiologie a zobrazovací metody, pneumologie a ftizeologie, kardiologie, gastroenterologie",1,357
121,CZ0100,Hlavní město Praha,CZ010,Hlavní město Praha,"Fyzioterapeut, medicína dlouhodobé péče, všeobecné praktické lékařství, vnitřní lékařství, rehabilitační a fyzikální medicína, pneumologie a ftizeologie, neurologie, kardiologie, geriatrie, gastroenterologie, endokrinologie a diabetologie, alergologie a klinická imunologie",1,359
122,CZ0100,Hlavní město Praha,CZ010,Hlavní město Praha,"Fyzioterapeut, neurologie",3,364
123,CZ0100,Hlavní město Praha,CZ010,Hlavní město Praha,"Fyzioterapeut, neurologie, neurochirurgie",1,365
124,CZ0100,Hlavní město Praha,CZ010,Hlavní město Praha,"Fyzioterapeut, neurologie, neurologie",1,366
125,CZ0100,Hlavní město Praha,CZ010,Hlavní město Praha,"Fyzioterapeut, ortopedie a traumatologie pohybového ústrojí",4,371
126,CZ0100,Hlavní město Praha,CZ010,Hlavní město Praha,"Fyzioterapeut, ortopedie a traumatologie pohybového ústrojí, gynekologie a porodnictví, dermatovenerologie",1,373
127,CZ0100,Hlavní město Praha,CZ010,Hlavní město Praha,"Fyzioterapeut, ortopedie a traumatologie pohybového ústrojí, neurochirurgie, chirurgie, dětská chirurgie",1,374
128,CZ0100,Hlavní město Praha,CZ010,Hlavní město Praha,"Fyzioterapeut, ortopedie a traumatologie pohybového ústrojí, ortopedie a traumatologie pohybového ústrojí",3,376
129,CZ0100,Hlavní město Praha,CZ010,Hlavní město Praha,"Fyzioterapeut, plastická chirurgie, plastická chirurgie",1,380
130,CZ0100,Hlavní město Praha,CZ010,Hlavní město Praha,"Fyzioterapeut, pneumologie a ftizeologie",1,381
131,CZ0100,Hlavní město Praha,CZ010,Hlavní město Praha,"Fyzioterapeut, pneumologie a ftizeologie, alergologie a klinická imunologie",1,382
132,CZ0100,Hlavní město Praha,CZ010,Hlavní město Praha,"Fyzioterapeut, praktické lékárenství, vnitřní lékařství, radiologie a zobrazovací metody, pneumologie a ftizeologie",1,387
133,CZ0100,Hlavní město Praha,CZ010,Hlavní město Praha,"Fyzioterapeut, praktické lékárenství, všeobecné praktické lékařství, vnitřní lékařství, revmatologie, radiologie a zobrazovací metody, plastická chirurgie, plastická chirurgie, ortopedie a traumatologie pohybového ústrojí, ortopedie a traumatologie pohybového ústrojí, neurologie, gynekologie a porodnictví, dermatovenerologie, cévní chirurgie, cévní chirurgie, anesteziologie a intenzivní medicína",1,389
134,CZ0100,Hlavní město Praha,CZ010,Hlavní město Praha,"Fyzioterapeut, psychiatrie, ortopedie a traumatologie pohybového ústrojí, neurologie, klinická onkologie",1,391
135,CZ0100,Hlavní město Praha,CZ010,Hlavní město Praha,"Fyzioterapeut, psychosomatika, dětská pneumologie, alergologie a klinická imunologie",1,392
136,CZ0100,Hlavní město Praha,CZ010,Hlavní město Praha,"Fyzioterapeut, radiologie a zobrazovací metody, chirurgie, gynekologie a porodnictví",1,393
137,CZ0100,Hlavní město Praha,CZ010,Hlavní město Praha,"Fyzioterapeut, rehabilitační a fyzikální medicína",53,396
138,CZ0100,Hlavní město Praha,CZ010,Hlavní město Praha,"Fyzioterapeut, rehabilitační a fyzikální medicína, neurologie",1,402
139,CZ0100,Hlavní město Praha,CZ010,Hlavní město Praha,"Fyzioterapeut, rehabilitační a fyzikální medicína, ortopedie a traumatologie pohybového ústrojí",6,406
140,CZ0100,Hlavní město Praha,CZ010,Hlavní město Praha,"Fyzioterapeut, rehabilitační a fyzikální medicína, ortopedie a traumatologie pohybového ústrojí, neurologie",1,407
141,CZ0100,Hlavní město Praha,CZ010,Hlavní město Praha,"Fyzioterapeut, rehabilitační a fyzikální medicína, ortopedie a traumatologie pohybového ústrojí, ortopedie a traumatologie pohybového ústrojí, chirurgie",1,410
142,CZ0100,Hlavní město Praha,CZ010,Hlavní město Praha,"Fyzioterapeut, rehabilitační a fyzikální medicína, ortopedie a traumatologie pohybového ústrojí, ortopedie a traumatologie pohybového ústrojí, neurologie",1,411
143,CZ0100,Hlavní město Praha,CZ010,Hlavní město Praha,"Fyzioterapeut, rehabilitační a fyzikální medicína, praktické lékařství pro děti a dorost, ortopedie a traumatologie pohybového ústrojí",1,413
144,CZ0100,Hlavní město Praha,CZ010,Hlavní město Praha,"Fyzioterapeut, rehabilitační a fyzikální medicína, radiologie a zobrazovací metody, chirurgie",1,414
